#	(0,0)	(1,0)	(-1,0)	(2,0)	(-2,0)	(3,0)	(-3,0)	(4,0)	(-4,0)	(5,0)	(-5,0)	(6,0)	(-6,0)	(7,0)	(-7,0)	(8,0)	(-8,0)	(9,0)	(-9,0)	(10,0)	(-10,0)	(11,0)	(-11,0)	(12,0)	(-12,0)	(13,0)	(-13,0)
0.32	0.79286134405217	0	0	0	1.3552527156069e-020	-2.7105054312138e-020	0	0	0	-1.6940658945086e-021	-1.6940658945086e-021	0	0	0	0	0	-8.2718061255303e-025	0	-1.0587911840679e-022	1.0339757656913e-025	0	0	0	0	0	0	1.3234889800848e-023
0.325	0.83005273480089	6.9388939039072e-018	6.9388939039072e-018	0	1.3552527156069e-020	0	2.7105054312138e-020	0	0	0	1.6940658945086e-021	0	-6.6174449004242e-024	0	0	8.2718061255303e-025	0	0	0	2.0679515313826e-025	2.0679515313826e-025	2.6469779601697e-023	-2.6469779601697e-023	0	0	-1.3234889800848e-023	-1.3234889800848e-023
0.33	0.86685482112276	6.9388939039072e-018	0	0	-1.3552527156069e-020	0	0	1.0587911840679e-022	0	1.6940658945086e-021	-1.6940658945086e-021	6.6174449004242e-024	-6.6174449004242e-024	-4.2351647362715e-022	-2.1175823681358e-022	0	0	-1.0587911840679e-022	-1.0587911840679e-022	-2.0679515313826e-025	2.0679515313826e-025	0	-2.6469779601697e-023	0	0	1.3234889800848e-023	0
0.335	0.90202886628701	0	0	0	1.3552527156069e-020	0	1.3552527156069e-020	1.0587911840679e-022	0	0	1.6940658945086e-021	0	0	0	0	0	-1.6543612251061e-024	0	5.2939559203394e-023	0	0	0	-2.6469779601697e-023	0	0	-1.3234889800848e-023	0
0.34	0.9341040396052	0	0	-2.7105054312138e-020	0	-1.3552527156069e-020	-1.3552527156069e-020	0	0	0	8.470329472543e-022	1.3234889800848e-023	0	2.1175823681358e-022	0	0	0	5.2939559203394e-023	-5.2939559203394e-023	0	-2.0679515313826e-025	-2.6469779601697e-023	0	0	0	6.6174449004242e-024	6.6174449004242e-024
0.345	0.96145974006359	0	-6.9388939039072e-018	0	2.7105054312138e-020	1.3552527156069e-020	1.3552527156069e-020	-1.0587911840679e-022	1.0587911840679e-022	0	0	0	0	-1.0587911840679e-022	-1.0587911840679e-022	-1.6543612251061e-024	-8.2718061255303e-025	0	0	0	-4.1359030627651e-025	-1.3234889800848e-023	0	0	5.1698788284564e-026	3.3087224502121e-024	-3.3087224502121e-024
0.35	0.98246530857447	-6.9388939039072e-018	0	0	0	0	0	0	0	0	0	6.6174449004242e-024	1.3234889800848e-023	0	2.6469779601697e-023	0	8.2718061255303e-025	3.3087224502121e-024	0	-2.0679515313826e-025	2.0679515313826e-025	0	0	0	5.1698788284564e-026	5.1698788284564e-026	0
0.355	0.99566724924557	0	0	0	2.7105054312138e-020	0	0	2.1175823681358e-022	-1.0587911840679e-022	4.2351647362715e-022	0	0	0	-1.0587911840679e-022	1.0587911840679e-022	0	0	0	-2.6469779601697e-023	0	0	0	0	0	0	0	-6.6174449004242e-024
0.36	0.99999405715857	0	3.4694469519536e-018	0	0	0	0	-1.0587911840679e-022	0	-8.470329472543e-022	0	0	0	0	0	8.2718061255303e-025	0	-5.2939559203394e-023	0	2.0679515313826e-025	0	-2.6469779601697e-023	0	2.5849394142282e-026	0	0	1.3234889800848e-023
0.365	0.99493253371079	-3.4694469519536e-018	0	0	0	1.3552527156069e-020	0	-1.0587911840679e-022	-2.1175823681358e-022	0	0	3.3087224502121e-024	-3.3087224502121e-024	-4.2351647362715e-022	0	0	4.1359030627651e-025	0	-1.0587911840679e-022	0	0	-2.6469779601697e-023	2.6469779601697e-023	0	2.5849394142282e-026	0	1.3234889800848e-023
0.37	0.98062723041804	0	0	2.7105054312138e-020	2.7105054312138e-020	0	0	0	0	1.6940658945086e-021	0	1.6543612251061e-024	0	-4.2351647362715e-022	0	0	-2.0679515313826e-025	1.0587911840679e-022	1.0587911840679e-022	2.5849394142282e-026	5.1698788284564e-026	-5.2939559203394e-023	5.2939559203394e-023	-6.4623485355705e-027	6.4623485355705e-027	2.6469779601697e-023	-2.6469779601697e-023
0.375	0.95787184632618	0	8.673617379884e-019	0	0	0	2.7105054312138e-020	2.6469779601697e-023	2.6469779601697e-023	-3.3881317890172e-021	-3.3881317890172e-021	0	2.5849394142282e-026	4.2351647362715e-022	4.2351647362715e-022	0	-1.0339757656913e-025	2.1175823681358e-022	0	0	0	0	-5.2939559203394e-023	-1.2924697071141e-026	0	0	2.6469779601697e-023
0.38	0.92799306538	0	-2.7105054312138e-020	0	0	0	-2.7105054312138e-020	0	-6.6174449004242e-024	-3.3881317890172e-021	0	0	-1.6543612251061e-024	0	0	0	0	2.1175823681358e-022	0	0	1.0339757656913e-025	-5.2939559203394e-023	5.2939559203394e-023	0	2.5849394142282e-026	0	0
0.385	0.89265935405987	0	-8.673617379884e-019	0	0	0	0	0	-5.2939559203394e-023	0	0	-6.6174449004242e-024	3.3087224502121e-024	8.470329472543e-022	0	-8.2718061255303e-025	-8.2718061255303e-025	0	0	-1.0339757656913e-025	0	0	0	5.1698788284564e-026	0	0	0
0.39	0.85366504557134	0	0	-1.3552527156069e-020	0	0	0	0	0	0	0	6.6174449004242e-024	-6.6174449004242e-024	-8.470329472543e-022	0	8.2718061255303e-025	0	-2.1175823681358e-022	0	0	0	0	0	-5.1698788284564e-026	-5.1698788284564e-026	2.6469779601697e-023	0
0.395	0.81273774604891	3.4694469519536e-018	1.7347234759768e-018	0	0	0	5.4210108624275e-020	-1.0587911840679e-022	0	0	0	0	6.6174449004242e-024	0	0	8.2718061255303e-025	8.2718061255303e-025	0	2.1175823681358e-022	0	0	5.2939559203394e-023	5.2939559203394e-023	5.1698788284564e-026	5.1698788284564e-026	2.6469779601697e-023	0
0.4	0.77139981222929	-3.4694469519536e-018	0	-1.3552527156069e-020	-1.3552527156069e-020	0	0	1.0587911840679e-022	-1.0587911840679e-022	0	0	0	0	8.470329472543e-022	0	0	0	2.1175823681358e-022	2.1175823681358e-022	2.0679515313826e-025	0	5.2939559203394e-023	0	1.0339757656913e-025	1.0339757656913e-025	-2.6469779601697e-023	2.6469779601697e-023
0.405	0.730893061096	3.4694469519536e-018	0	6.7762635780344e-021	0	0	0	-2.1175823681358e-022	0	0	-3.3881317890172e-021	1.3234889800848e-023	1.3234889800848e-023	8.470329472543e-022	0	1.6543612251061e-024	0	0	0	4.1359030627651e-025	4.1359030627651e-025	-5.2939559203394e-023	5.2939559203394e-023	0	0	-2.6469779601697e-023	2.6469779601697e-023
0.41	0.69215901595286	-3.4694469519536e-018	0	6.7762635780344e-021	0	0	-2.7105054312138e-020	-2.1175823681358e-022	0	0	0	1.3234889800848e-023	0	-8.470329472543e-022	-4.2351647362715e-022	0	0	2.1175823681358e-022	-2.1175823681358e-022	0	0	0	-5.2939559203394e-023	1.0339757656913e-025	0	0	0
0.415	0.65585854689265	0	-3.4694469519536e-018	0	0	-2.7105054312138e-020	-2.7105054312138e-020	0	0	0	0	0	0	0	-4.2351647362715e-022	-1.6543612251061e-024	0	-1.0587911840679e-022	-1.0587911840679e-022	0	4.1359030627651e-025	5.2939559203394e-023	0	0	0	-2.6469779601697e-023	0
0.42	0.62241371125515	0	0	6.7762635780344e-021	0	0	-2.7105054312138e-020	0	0	0	-3.3881317890172e-021	1.3234889800848e-023	-1.3234889800848e-023	0	0	-1.6543612251061e-024	0	-1.0587911840679e-022	0	0	-4.1359030627651e-025	0	0	-1.0339757656913e-025	0	0	0
0.425	0.59205786681847	0	0	-6.7762635780344e-021	-6.7762635780344e-021	-2.7105054312138e-020	0	0	-2.1175823681358e-022	1.6940658945086e-021	0	-1.3234889800848e-023	-1.3234889800848e-023	0	-4.2351647362715e-022	-1.6543612251061e-024	0	0	-1.0587911840679e-022	0	-4.1359030627651e-025	-5.2939559203394e-023	0	0	1.0339757656913e-025	-1.3234889800848e-023	1.3234889800848e-023
0.43	0.56488479695992	3.4694469519536e-018	-3.4694469519536e-018	-6.7762635780344e-021	-6.7762635780344e-021	2.7105054312138e-020	0	-2.1175823681358e-022	0	0	0	0	1.3234889800848e-023	0	4.2351647362715e-022	0	-1.6543612251061e-024	0	-1.0587911840679e-022	0	0	0	0	0	0	-1.3234889800848e-023	0
0.435	0.540891834564	0	3.4694469519536e-018	0	-6.7762635780344e-021	2.7105054312138e-020	0	-2.1175823681358e-022	-2.1175823681358e-022	0	1.6940658945086e-021	0	1.3234889800848e-023	-2.1175823681358e-022	0	1.6543612251061e-024	0	1.0587911840679e-022	5.2939559203394e-023	4.1359030627651e-025	4.1359030627651e-025	-2.6469779601697e-023	0	1.0339757656913e-025	0	0	0
0.44	0.52001506789223	0	0	0	1.3552527156069e-020	-1.3552527156069e-020	-1.3552527156069e-020	0	0	-8.470329472543e-022	-8.470329472543e-022	0	-1.3234889800848e-023	0	0	0	0	-5.2939559203394e-023	0	-4.1359030627651e-025	0	0	1.3234889800848e-023	0	0	0	6.6174449004242e-024
0.445	0.5021566153835	0	3.4694469519536e-018	0	0	0	-1.3552527156069e-020	0	-2.1175823681358e-022	8.470329472543e-022	0	0	-1.3234889800848e-023	0	1.0587911840679e-022	0	0	2.6469779601697e-023	-2.6469779601697e-023	0	0	-1.3234889800848e-023	1.3234889800848e-023	1.0339757656913e-025	-1.0339757656913e-025	-3.3087224502121e-024	6.6174449004242e-024
0.45	0.4872049283231	0	3.4694469519536e-018	1.3552527156069e-020	0	0	-6.7762635780344e-021	0	-2.1175823681358e-022	-4.2351647362715e-022	0	0	0	0	0	1.6543612251061e-024	0	0	0	0	0	0	0	0	-1.0339757656913e-025	-1.6543612251061e-024	0
0.455	0.47504943838675	1.7347234759768e-018	0	0	-2.7105054312138e-020	8.470329472543e-022	0	0	-2.1175823681358e-022	0	1.3234889800848e-023	0	0	0	1.3234889800848e-023	0	0	6.6174449004242e-024	0	4.1359030627651e-025	0	-3.3087224502121e-024	0	1.0339757656913e-025	1.0339757656913e-025	-1.6543612251061e-024	0
0.46	0.46559087495135	0	0	0	2.7105054312138e-020	0	3.3881317890172e-021	0	0	4.2351647362715e-022	0	0	0	0	0	3.3087224502121e-024	-1.6543612251061e-024	-2.6469779601697e-023	2.6469779601697e-023	0	4.1359030627651e-025	0	0	-1.0339757656913e-025	0	0	6.6174449004242e-024
0.465	0.45874841612393	0	0	0	2.7105054312138e-020	-6.7762635780344e-021	6.7762635780344e-021	-2.1175823681358e-022	2.1175823681358e-022	0	-8.470329472543e-022	1.3234889800848e-023	1.3234889800848e-023	2.1175823681358e-022	2.1175823681358e-022	0	0	-5.2939559203394e-023	5.2939559203394e-023	4.1359030627651e-025	0	-1.3234889800848e-023	1.3234889800848e-023	0	-1.0339757656913e-025	0	0
0.47	0.45446461627421	0	1.7347234759768e-018	2.7105054312138e-020	0	-1.3552527156069e-020	0	0	2.1175823681358e-022	1.6940658945086e-021	0	0	0	0	0	1.6543612251061e-024	0	0	5.2939559203394e-023	4.1359030627651e-025	0	0	-2.6469779601697e-023	0	0	-1.3234889800848e-023	0
0.475	0.45270882770719	-1.7347234759768e-018	0	0	5.4210108624275e-020	0	0	2.1175823681358e-022	0	1.6940658945086e-021	1.6940658945086e-021	0	-1.3234889800848e-023	0	0	0	0	-1.0587911840679e-022	0	0	0	0	-2.6469779601697e-023	0	0	0	0
0.48	0.45347962774358	1.7347234759768e-018	0	0	5.4210108624275e-020	-2.7105054312138e-020	-2.7105054312138e-020	2.1175823681358e-022	2.1175823681358e-022	-1.6940658945086e-021	0	1.3234889800848e-023	1.3234889800848e-023	0	0	1.6543612251061e-024	0	1.0587911840679e-022	-1.0587911840679e-022	0	-4.1359030627651e-025	0	0	0	0	-2.6469779601697e-023	0
0.485	0.45680657779019	1.7347234759768e-018	0	0	0	5.4210108624275e-020	2.7105054312138e-020	0	-2.1175823681358e-022	0	0	0	0	-4.2351647362715e-022	0	-1.6543612251061e-024	0	0	0	0	0	0	-5.2939559203394e-023	-1.0339757656913e-025	-1.0339757656913e-025	0	0
0.49	0.46275146930916	0	-1.7347234759768e-018	-5.4210108624275e-020	5.4210108624275e-020	-5.4210108624275e-020	-5.4210108624275e-020	0	-2.1175823681358e-022	-3.3881317890172e-021	3.3881317890172e-021	0	0	8.470329472543e-022	4.2351647362715e-022	0	0	-2.1175823681358e-022	-2.1175823681358e-022	-4.1359030627651e-025	0	-5.2939559203394e-023	0	0	-1.0339757656913e-025	0	0
0.495	0.47140903687335	0	-1.7347234759768e-018	0	0	-5.4210108624275e-020	-1.0842021724855e-019	2.1175823681358e-022	2.1175823681358e-022	3.3881317890172e-021	0	-1.3234889800848e-023	1.3234889800848e-023	0	0	0	0	0	0	4.1359030627651e-025	0	0	0	0	0	2.6469779601697e-023	0
0.5	0.48290691859069	3.4694469519536e-018	1.7347234759768e-018	1.0842021724855e-019	0	0	0	2.1175823681358e-022	0	-3.3881317890172e-021	0	1.3234889800848e-023	-1.3234889800848e-023	0	0	0	1.6543612251061e-024	0	0	0	0	0	0	1.0339757656913e-025	0	0	0
0.505	0.49740439040992	0	0	0	1.0842021724855e-019	0	0	0	2.1175823681358e-022	0	0	-1.3234889800848e-023	0	-8.470329472543e-022	-8.470329472543e-022	0	1.6543612251061e-024	4.2351647362715e-022	0	-4.1359030627651e-025	4.1359030627651e-025	0	0	0	0	0	-5.2939559203394e-023
0.51	0.51508905675257	-1.7347234759768e-018	1.7347234759768e-018	2.168404344971e-019	0	0	1.0842021724855e-019	0	-2.1175823681358e-022	0	-6.7762635780344e-021	-1.3234889800848e-023	1.3234889800848e-023	-8.470329472543e-022	-8.470329472543e-022	0	0	0	0	0	0	1.0587911840679e-022	0	-1.0339757656913e-025	-1.0339757656913e-025	-5.2939559203394e-023	-5.2939559203394e-023
0.515	0.5361702008375	0	0	2.168404344971e-019	0	0	0	2.1175823681358e-022	0	6.7762635780344e-021	0	0	0	-1.6940658945086e-021	0	0	1.6543612251061e-024	0	0	-4.1359030627651e-025	-4.1359030627651e-025	1.0587911840679e-022	1.0587911840679e-022	-1.0339757656913e-025	0	0	5.2939559203394e-023
0.52	0.56086683390726	0	-1.7347234759768e-018	2.168404344971e-019	0	1.0842021724855e-019	-1.0842021724855e-019	-2.1175823681358e-022	4.2351647362715e-022	-6.7762635780344e-021	0	0	0	0	0	1.6543612251061e-024	1.6543612251061e-024	4.2351647362715e-022	8.470329472543e-022	0	0	-1.0587911840679e-022	0	0	0	0	0
0.525	0.58938758971142	1.7347234759768e-018	-1.7347234759768e-018	0	4.336808689942e-019	0	1.0842021724855e-019	0	0	0	0	-1.3234889800848e-023	0	0	0	-1.6543612251061e-024	0	-4.2351647362715e-022	0	4.1359030627651e-025	4.1359030627651e-025	0	-2.1175823681358e-022	0	0	0	5.2939559203394e-023
0.53	0.62189848294695	3.4694469519536e-018	0	0	0	0	0	4.2351647362715e-022	0	0	0	0	0	1.6940658945086e-021	0	0	0	0	-4.2351647362715e-022	4.1359030627651e-025	0	0	2.1175823681358e-022	0	-1.0339757656913e-025	5.2939559203394e-023	5.2939559203394e-023
0.535	0.65847328753285	0	0	0	-4.336808689942e-019	-2.168404344971e-019	0	-4.2351647362715e-022	-4.2351647362715e-022	-1.3552527156069e-020	0	1.3234889800848e-023	0	0	0	0	0	0	0	0	0	2.1175823681358e-022	0	-1.0339757656913e-025	0	0	0
0.54	0.69902022914675	0	0	0	-4.336808689942e-019	0	2.168404344971e-019	0	-4.2351647362715e-022	0	0	0	0	0	0	0	-1.6543612251061e-024	0	0	4.1359030627651e-025	4.1359030627651e-025	2.1175823681358e-022	-2.1175823681358e-022	0	0	0	-1.0587911840679e-022
0.545	0.74317861823356	0	0	0	0	-2.168404344971e-019	2.168404344971e-019	-4.2351647362715e-022	0	0	0	1.3234889800848e-023	2.6469779601697e-023	0	0	-1.6543612251061e-024	0	-4.2351647362715e-022	0	0	0	2.1175823681358e-022	0	-1.0339757656913e-025	0	0	0
0.55	0.79018151190932	0	0	4.336808689942e-019	-4.336808689942e-019	-2.168404344971e-019	0	-4.2351647362715e-022	0	1.3552527156069e-020	-1.3552527156069e-020	0	-1.3234889800848e-023	-1.6940658945086e-021	0	-1.6543612251061e-024	0	4.2351647362715e-022	0	0	0	0	0	5.1698788284564e-026	0	0	-1.0587911840679e-022
0.555	0.83868797533684	0	0	0	0	2.168404344971e-019	2.168404344971e-019	0	4.2351647362715e-022	-1.3552527156069e-020	-1.3552527156069e-020	1.3234889800848e-023	0	-1.6940658945086e-021	0	0	1.6543612251061e-024	0	0	4.1359030627651e-025	0	0	2.1175823681358e-022	5.1698788284564e-026	0	0	0
0.56	0.88660410706696	0	6.9388939039072e-018	0	0	0	2.168404344971e-019	4.2351647362715e-022	4.2351647362715e-022	-1.3552527156069e-020	6.7762635780344e-021	0	0	1.6940658945086e-021	0	0	0	0	4.2351647362715e-022	0	0	-1.0587911840679e-022	-1.0587911840679e-022	0	0	0	0
0.565	0.93093753464997	-6.9388939039072e-018	6.9388939039072e-018	0	0	1.0842021724855e-019	-1.0842021724855e-019	8.470329472543e-022	0	0	0	-2.6469779601697e-023	2.6469779601697e-023	-8.470329472543e-022	-8.470329472543e-022	-1.6543612251061e-024	1.6543612251061e-024	-2.1175823681358e-022	2.1175823681358e-022	4.1359030627651e-025	0	0	1.0587911840679e-022	-5.1698788284564e-026	-5.1698788284564e-026	0	0
0.57	0.96776170546331	0	1.3877787807814e-017	8.673617379884e-019	0	0	0	0	0	8.470329472543e-022	8.470329472543e-022	2.6469779601697e-023	2.6469779601697e-023	5.2939559203394e-023	0	0	0	-3.3087224502121e-024	-3.3087224502121e-024	0	0	-6.6174449004242e-024	6.6174449004242e-024	0	0	-3.3087224502121e-024	0
0.575	0.99238798129303	0	1.3877787807814e-017	0	0	0	0	-8.470329472543e-022	0	-6.7762635780344e-021	6.7762635780344e-021	0	-2.6469779601697e-023	0	0	0	0	0	0	0	0	1.0587911840679e-022	-1.0587911840679e-022	0	-5.1698788284564e-026	0	0
0.58	0.99982471233608	-1.3877787807814e-017	-1.3877787807814e-017	-3.4694469519536e-018	0	0	4.336808689942e-019	8.470329472543e-022	-8.470329472543e-022	0	0	0	-2.6469779601697e-023	3.3881317890172e-021	0	1.6543612251061e-024	0	0	-8.470329472543e-022	4.1359030627651e-025	0	2.1175823681358e-022	0	0	0	0	0
0.585	0.98551226762603	-2.7755575615629e-017	0	0	-3.4694469519536e-018	-4.336808689942e-019	0	0	0	0	-2.7105054312138e-020	0	2.6469779601697e-023	3.3881317890172e-021	3.3881317890172e-021	1.6543612251061e-024	1.6543612251061e-024	-8.470329472543e-022	8.470329472543e-022	-4.1359030627651e-025	0	0	0	5.1698788284564e-026	5.1698788284564e-026	0	0
0.59	0.94616873281387	2.7755575615629e-017	0	6.9388939039072e-018	0	0	0	-8.470329472543e-022	8.470329472543e-022	0	0	0	0	6.7762635780344e-021	0	-1.6543612251061e-024	0	0	0	-4.1359030627651e-025	-4.1359030627651e-025	0	0	1.0339757656913e-025	0	0	0
0.595	0.88044476253777	0	0	0	6.9388939039072e-018	0	0	-8.470329472543e-022	-8.470329472543e-022	5.4210108624275e-020	-5.4210108624275e-020	0	2.6469779601697e-023	-6.7762635780344e-021	0	3.3087224502121e-024	-3.3087224502121e-024	1.6940658945086e-021	-1.6940658945086e-021	-4.1359030627651e-025	0	0	4.2351647362715e-022	0	1.0339757656913e-025	2.1175823681358e-022	2.1175823681358e-022
0.6	0.78909788336176	0	0	0	-1.3877787807814e-017	-8.673617379884e-019	-8.673617379884e-019	0	0	0	0	0	2.6469779601697e-023	0	0	-3.3087224502121e-024	3.3087224502121e-024	0	-1.6940658945086e-021	0	0	0	0	0	0	0	4.2351647362715e-022
0.605	0.67462593737787	-2.7755575615629e-017	2.7755575615629e-017	0	1.3877787807814e-017	0	1.7347234759768e-018	0	8.470329472543e-022	-5.4210108624275e-020	0	0	2.6469779601697e-023	-6.7762635780344e-021	6.7762635780344e-021	0	0	0	0	0	0	0	-4.2351647362715e-022	-2.0679515313826e-025	0	0	0
0.61	0.54068255040125	0	2.7755575615629e-017	-1.3877787807814e-017	0	-1.7347234759768e-018	0	8.470329472543e-022	4.2351647362715e-022	0	0	-5.2939559203394e-023	2.6469779601697e-023	0	-6.7762635780344e-021	3.3087224502121e-024	6.6174449004242e-024	0	0	-1.6543612251061e-024	-1.6543612251061e-024	-4.2351647362715e-022	-4.2351647362715e-022	0	0	0	0
0.615	0.39205561403283	2.7755575615629e-017	0	-6.9388939039072e-018	6.9388939039072e-018	-8.673617379884e-019	8.673617379884e-019	0	0	0	-2.7105054312138e-020	0	0	0	0	0	0	-8.470329472543e-022	8.470329472543e-022	0	1.6543612251061e-024	0	0	0	0	0	0
0.62	0.23670119746637	0	0	0	0	-8.673617379884e-019	0	0	0	0	-1.3552527156069e-020	2.6469779601697e-023	0	0	0	0	3.3087224502121e-024	-4.2351647362715e-022	0	8.2718061255303e-025	0	1.0587911840679e-022	0	-2.0679515313826e-025	2.0679515313826e-025	5.2939559203394e-023	5.2939559203394e-023
0.625	0.092763204044314	0	0	1.0842021724855e-019	1.0842021724855e-019	-5.4210108624275e-020	-2.7105054312138e-020	0	-8.470329472543e-022	0	1.6940658945086e-021	2.6469779601697e-023	2.6469779601697e-023	0	0	0	0	0	1.0587911840679e-022	0	0	-5.2939559203394e-023	0	0	2.0679515313826e-025	-2.6469779601697e-023	0
0.63	0.0043101649255674	-5.5511151231258e-017	0	0	-1.3877787807814e-017	-8.673617379884e-019	0	-3.3881317890172e-021	-3.3881317890172e-021	-1.3552527156069e-020	0	0	0	1.6940658945086e-021	0	-2.6469779601697e-023	-2.6469779601697e-023	0	0	-6.6174449004242e-024	0	0	0	0	1.6543612251061e-024	0	1.0587911840679e-022
0.635	0.054665087868271	1.1102230246252e-016	-1.1102230246252e-016	0	0	0	-8.673617379884e-019	0	0	1.3552527156069e-020	1.3552527156069e-020	0	4.2351647362715e-022	0	0	0	-1.0587911840679e-022	0	-4.2351647362715e-022	0	0	1.0587911840679e-022	-1.0587911840679e-022	-3.3087224502121e-024	0	5.2939559203394e-023	0
